,TAKER_STANDARD,MAKER_VIP,ZERO_FEE
2023-02-06 20:00:00,11469.464747050457,12047.206710654313,12278.701764284977
2023-02-07 00:00:00,11513.672553633633,12093.864714385218,12326.34343699535
2023-02-07 04:00:00,11513.420083385316,12093.628555974066,12326.112775962105
2023-02-07 08:00:00,11533.791326155677,12115.140706603772,12348.082550672792
2023-02-07 12:00:00,11509.76157823424,12089.770471009224,12322.174455941458
2023-02-07 16:00:00,11571.103674948336,12154.53659844083,12388.314374114088
2023-02-07 20:00:00,11608.649394229062,12194.208839276078,12428.838758721497
2023-02-08 00:00:00,11628.788295067177,12215.42988546802,12450.495429615628
2023-02-08 04:00:00,11621.009985472818,12207.218351983633,12442.110045156807
2023-02-08 08:00:00,11609.181966169353,12194.696220255326,12429.310588692995
2023-02-08 12:00:00,11551.241671476655,12133.422369415875,12366.702671451043
2023-02-08 16:00:00,11540.979577877857,12122.618050048266,12355.679746422036
2023-02-08 20:00:00,11551.709680584394,12133.997087752312,12367.317427970502
2023-02-09 00:00:00,11463.623019202892,12040.834700211824,12272.124027433643
2023-02-09 04:00:00,11494.28449366578,12073.265860544776,12305.263216881049
2023-02-09 08:00:00,11501.205475123304,12080.562584856843,12312.711061175745
2023-02-09 12:00:00,11494.522178400226,12073.457072991034,12305.437841396913
2023-02-09 16:00:00,11342.247827601761,11912.402668111125,12140.859908305762
2023-02-09 20:00:00,11327.677286277169,11896.845597095245,12124.912988070886
2023-02-10 00:00:00,11329.47980205112,11898.770156058286,12126.88577512313
2023-02-10 04:00:00,11334.788716498886,11904.43852192344,12132.696186235953
2023-02-10 08:00:00,11323.804096602842,11892.710164822749,12120.673924784558
2023-02-10 12:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-10 16:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-10 20:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-11 00:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-11 04:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-11 08:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-11 12:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-11 16:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-11 20:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-12 00:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-12 04:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-12 08:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-12 12:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-12 16:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-12 20:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-13 00:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-13 04:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-13 08:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-13 12:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-13 16:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-13 20:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-14 00:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-14 04:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-14 08:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-14 12:00:00,11317.238993100127,11886.983290028533,12115.314879792782
2023-02-14 16:00:00,11315.607850256405,11886.494768278411,12115.314879792782
2023-02-14 20:00:00,11315.090200837705,11885.941074544719,12114.746913447598
2023-02-15 00:00:00,11309.193933054925,11879.634245239835,12108.277512455643
2023-02-15 04:00:00,11309.805006148505,11880.287867808553,12108.947983510116
2023-02-15 08:00:00,11329.502712292004,11901.35713991786,12130.560360077558
2023-02-15 12:00:00,11350.909660386682,11924.25466976986,12154.048121546404
2023-02-15 16:00:00,11377.353558230881,11955.242424014941,12186.890888276263
2023-02-15 20:00:00,11498.729058446535,12089.851358104192,12326.87279998697
2023-02-16 00:00:00,11530.850588904035,12124.064917307507,12361.922567984684
2023-02-16 04:00:00,11488.870871048932,12079.897231729961,12316.876904892135
2023-02-16 08:00:00,11444.585683252652,12033.520779781884,12269.661932152063
2023-02-16 12:00:00,11613.886099225849,12211.702875982555,12451.408185883305
2023-02-16 16:00:00,11512.909777512945,12105.668803961162,12343.344894249403
2023-02-16 20:00:00,10981.650266547647,11547.888926379028,11774.939352511516
2023-02-17 00:00:00,11159.393317580585,11734.683553216175,11965.364359778525
2023-02-17 04:00:00,11093.315109391611,11665.116011583057,11894.39899427554
2023-02-17 08:00:00,11139.895034208666,11714.240089589406,11944.543030221197
2023-02-17 12:00:00,11221.439538873756,11800.145905848265,12032.192988535762
2023-02-17 16:00:00,11475.154450531361,12066.639248115469,12303.812139661011
2023-02-17 20:00:00,11374.119877154735,11960.812528704484,12196.05890272469
2023-02-18 00:00:00,11437.914048491471,12027.702196646384,12264.191089095422
2023-02-18 04:00:00,11386.390295563313,11973.542387159758,12208.973750905549
2023-02-18 08:00:00,11346.238731614943,11931.532390900495,12166.217959144195
2023-02-18 12:00:00,11455.376088439083,12046.008966572183,12282.834927685979
2023-02-18 16:00:00,11454.212266218565,12044.609721745894,12281.3411995745
2023-02-18 20:00:00,11454.318462193956,12044.801867876398,12281.567970506458
2023-02-19 00:00:00,11424.949389970818,12014.184170776207,12250.448668990295
2023-02-19 04:00:00,11474.70862582144,12066.090995625713,12303.219269466463
2023-02-19 08:00:00,11525.173090811464,12119.05396173216,12357.183513931639
2023-02-19 12:00:00,11974.523034740356,12589.872678914258,12836.616266616282
2023-02-19 16:00:00,11747.094476369042,12350.964183120763,12593.104340371681
2023-02-19 20:00:00,11772.534937139928,12377.170259052826,12619.62241810143
2023-02-20 00:00:00,12131.372073855284,12752.972117685047,13002.230917102075
2023-02-20 04:00:00,12241.532306621277,12868.522635314914,13119.945015468475
2023-02-20 08:00:00,12267.054137078176,12896.003281697673,13148.206415435716
2023-02-20 12:00:00,12300.481759325881,12930.977866458852,13183.799604432883
2023-02-20 16:00:00,12248.74545602416,12876.766674105009,13128.597070730495
2023-02-20 20:00:00,12215.088807295439,12841.419275783384,13092.570604544842
2023-02-21 00:00:00,12183.465871607617,12808.440239763393,13059.045364318208
2023-02-21 04:00:00,12163.709132836579,12787.880179110714,13038.161427132494
2023-02-21 08:00:00,11830.06078109425,12437.666313195383,12681.302189731752
2023-02-21 12:00:00,11833.409100941248,12441.181067499856,12684.884497487334
2023-02-21 16:00:00,11885.38685600715,12495.641032390333,12740.33975630883
2023-02-21 20:00:00,11757.016565670525,12363.394726296587,12606.579401586787
2023-02-22 00:00:00,11602.047182710889,12200.861752102563,12441.016182636244
2023-02-22 04:00:00,11425.20336388491,12021.404041733369,12260.584022547577
2023-02-22 08:00:00,11431.205510597309,12027.825951182349,12267.172199754947
2023-02-22 12:00:00,11404.338815855644,11999.080322477883,12237.682326478644
2023-02-22 16:00:00,11409.027842800897,12004.09727855862,12242.8291750856
2023-02-22 20:00:00,11432.487394212625,12029.197483884922,12268.579242405121
2023-02-23 00:00:00,11448.864748893051,12046.72019597629,12286.555629853254
2023-02-23 04:00:00,11444.144485795972,12041.669819229886,12281.374495296055
2023-02-23 08:00:00,11408.338845375045,12003.360095798615,12242.072906144764
2023-02-23 12:00:00,11418.59391429759,12014.332357419207,12253.329247346148
2023-02-23 16:00:00,11419.830145075623,12015.655044533498,12254.686179761356
2023-02-23 20:00:00,11417.949969013793,12013.643377542376,12252.622429295076
2023-02-24 00:00:00,11418.781931903774,12014.53352411832,12253.535622392774
2023-02-24 04:00:00,11411.349529854884,12006.581333804847,12245.3775442716
2023-02-24 08:00:00,11414.557242369316,12010.013379086828,12248.898447623016
2023-02-24 12:00:00,11382.575627766155,11975.795116379355,12213.794249995153
2023-02-24 16:00:00,11372.421475641819,11964.930829217072,12202.648678786849
2023-02-24 20:00:00,11372.6028856005,11965.124926159986,12202.84780103631
2023-02-25 00:00:00,11366.136401477304,11958.206205661761,12195.749949991741
2023-02-25 04:00:00,11368.510349016076,11960.74617625247,12198.355682209869
2023-02-25 08:00:00,11360.502480939316,11952.178274444592,12189.565951390068
2023-02-25 12:00:00,11361.843833382149,11953.613434952955,12191.038269214732
2023-02-25 16:00:00,11360.454425321122,11952.126858035874,12189.513203774317
2023-02-25 20:00:00,11370.907723668715,11963.31121234243,12200.987128890676
2023-02-26 00:00:00,11374.35931844548,11967.004195898659,12204.775726392032
2023-02-26 04:00:00,11370.75754986186,11963.150536065184,12200.822292591452
2023-02-26 08:00:00,11376.696623575379,11969.50496147772,12207.341238553148
2023-02-26 12:00:00,11376.323591839151,11969.10584160504,12206.931785185876
2023-02-26 16:00:00,11391.46711852245,11985.308437402553,12223.553877599588
2023-02-26 20:00:00,11394.802178425096,11988.876736167636,12227.214562132745
2023-02-27 00:00:00,11394.60815386664,11988.669142417435,12227.001593634148
2023-02-27 04:00:00,11386.900633403591,11980.422593164047,12218.541535412794
2023-02-27 08:00:00,11387.234619950039,11980.779937204643,12218.908131342268
2023-02-27 12:00:00,11395.075494753575,11989.169166992226,12227.514564197332
2023-02-27 16:00:00,11378.072816341402,11970.977398882404,12208.851798399231
2023-02-27 20:00:00,11391.032215177798,11984.843118903647,12223.076511677034
2023-02-28 00:00:00,11389.556307004023,11983.263992450871,12221.456500528266
2023-02-28 04:00:00,11375.689858374219,11968.42778771506,12206.236176003153
2023-02-28 08:00:00,11385.061304617226,11978.454630120335,12216.522620419903
2023-02-28 12:00:00,11392.60663736887,11986.527648994297,12224.804655438096
2023-02-28 16:00:00,11377.352582763724,11970.206795456732,12208.061243508157
2023-02-28 20:00:00,11369.97664606621,11962.315019423502,12199.965143835489
2023-03-01 00:00:00,11387.971672994085,11981.568536373368,12219.717147898857
2023-03-01 04:00:00,11404.485986186362,11999.237785229585,12237.843866051882
2023-03-01 08:00:00,11405.874192856934,12000.723076736449,12239.367612801905
2023-03-01 12:00:00,11404.187440658334,11998.91836079042,12237.516171489026
2023-03-01 16:00:00,11382.805694038258,11976.041272436098,12214.046779205564
2023-03-01 20:00:00,11399.254531450748,11993.640466435434,12232.101628732129
2023-03-02 00:00:00,11391.164368127831,11984.984514027623,12223.221567620352
2023-03-02 04:00:00,11385.012047608578,11978.401928301399,12216.468554113759
2023-03-02 08:00:00,11386.385236898463,11979.871152180538,12217.975817233859
2023-03-02 12:00:00,11383.164309089028,11976.424967386161,12214.440408288112
2023-03-02 16:00:00,11389.344261588743,11983.0371175474,12221.223751673762
2023-03-02 20:00:00,11389.424154053992,11983.122597326894,12221.31144458495
2023-03-03 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-03 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-03 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-03 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-03 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-03 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-04 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-04 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-04 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-04 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-04 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-04 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-05 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-05 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-05 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-05 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-05 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-05 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-06 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-06 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-06 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-06 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-06 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-06 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-07 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-07 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-07 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-07 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-07 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-07 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-08 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-08 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-08 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-08 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-08 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-08 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-09 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-09 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-09 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-09 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-09 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-09 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-10 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-10 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-10 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-10 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-10 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-10 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-11 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-11 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-11 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-11 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-11 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-11 20:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-12 00:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-12 04:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-12 08:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-12 12:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-12 16:00:00,11318.93079030731,11908.990297668453,12145.77488079312
2023-03-12 20:00:00,11315.41717720484,11907.951739245646,12145.77488079312
2023-03-13 00:00:00,11329.82442942684,11923.160720416383,12161.307510033566
2023-03-13 04:00:00,11362.569801452395,11957.728293669872,12196.610683405985
2023-03-13 08:00:00,11316.733395309073,11909.341201722971,12147.193911118791
2023-03-13 12:00:00,11464.445215247804,12066.030651383648,12307.525161834052
2023-03-13 16:00:00,11497.545439627462,12101.134612979267,12343.433129018678
2023-03-13 20:00:00,11484.452884184133,12087.223188176522,12329.19385955601
2023-03-14 00:00:00,11500.504740526496,12104.30975089761,12346.69385509762
2023-03-14 04:00:00,11476.811343569669,12079.229205551263,12321.055405598992
2023-03-14 08:00:00,11523.66050460637,12128.954199541533,12371.933233110962
2023-03-14 12:00:00,11708.136240944463,12330.188697346472,12579.978118480769
2023-03-14 16:00:00,11310.418696725754,11911.967644939357,12153.519149900674
2023-03-14 20:00:00,11246.34742986591,11844.226987788337,12084.304750481877
2023-03-15 00:00:00,11302.730995670132,11903.398573932649,12144.596490884844
2023-03-15 04:00:00,11370.093648305658,11974.17623966704,12216.745172657214
2023-03-15 08:00:00,11135.793275409962,11728.15006173704,11966.004070922862
2023-03-15 12:00:00,10661.21281459215,11234.953001266933,11465.386453973422
2023-03-15 16:00:00,10614.479691794502,11188.28636491007,11418.788556494535
2023-03-15 20:00:00,10611.76774887359,11185.379533489391,11415.804376966384
2023-03-16 00:00:00,10611.090850597338,11184.653991235966,11415.059528701677
2023-03-16 04:00:00,10622.763079697052,11197.16502236229,11427.90346684604
2023-03-16 08:00:00,10629.801416444912,11204.709155481836,11435.648342401217
2023-03-16 12:00:00,10631.93684145679,11206.998038656018,11437.998130649048
2023-03-16 16:00:00,10634.104053584953,11209.32099326573,11440.382896941934
2023-03-16 20:00:00,10635.628831362943,11210.955346231063,11442.060738534754
2023-03-17 00:00:00,10661.824091991259,11239.033078280649,11470.885593180037
2023-03-17 04:00:00,10671.085519271699,11248.9600600071,11481.076722749407
2023-03-17 08:00:00,10699.870593374151,11279.813717435592,11512.751367591842
2023-03-17 12:00:00,10683.227863091199,11261.974989732567,11494.437967770646
2023-03-17 16:00:00,10697.06462750928,11276.806106295087,11509.663726688314
2023-03-17 20:00:00,10710.70784581462,11294.4765213512,11528.998100753619
2023-03-18 00:00:00,10738.820607231333,11329.393760678671,11566.725486363852
2023-03-18 04:00:00,10635.03297859212,11220.499095536845,11455.776639246218
2023-03-18 08:00:00,10710.222960500982,11299.471946761028,11536.270264744164
2023-03-18 12:00:00,10500.872292025966,11079.209755389209,11311.61564464285
2023-03-18 16:00:00,10532.400410703623,11112.419452010505,11345.501632886942
2023-03-18 20:00:00,10291.534990441347,10858.909080549283,11086.90260417329
2023-03-19 00:00:00,10489.347969509388,11067.051054567452,11299.201353818942
2023-03-19 04:00:00,10407.850325479107,10981.270859530592,11211.699026525654
2023-03-19 08:00:00,10463.178280199529,11039.583574488022,11271.212562809598
2023-03-19 12:00:00,10562.685993499199,11144.371796591118,11378.123124944512
2023-03-19 16:00:00,10670.770467752827,11258.572862081463,11494.78342216526
2023-03-19 20:00:00,10513.951718205328,11093.257006019858,11326.044458201191
2023-03-20 00:00:00,10405.512937581405,10978.66518078378,11208.97837419945
2023-03-20 04:00:00,10834.962742329471,11430.537550084957,11669.869756186003
2023-03-20 08:00:00,10869.685290939295,11466.839495236924,11706.804716576475
2023-03-20 12:00:00,10793.58327118506,11386.474372572782,11624.726132653377
2023-03-20 16:00:00,10526.671850161849,11106.156624878757,11339.012785828094
2023-03-20 20:00:00,10490.001075878336,11067.359207952555,11299.35673194755
2023-03-21 00:00:00,10592.200848392264,11174.868788253036,11409.004119956377
2023-03-21 04:00:00,10432.462579439381,11006.808545829823,11237.59584637718
2023-03-21 08:00:00,10622.112774370356,11206.600417502828,11441.468307875624
2023-03-21 12:00:00,10827.116511241225,11422.499237100254,11661.75940648354
2023-03-21 16:00:00,10695.337782617002,11283.91110737111,11520.4273256394
2023-03-21 20:00:00,10714.696665633535,11304.355185954408,11541.310013352053
2023-03-22 00:00:00,10657.3968723566,11244.199415744837,11480.004640545521
2023-03-22 04:00:00,10646.749119564141,11232.90573492717,11468.450301710389
2023-03-22 08:00:00,10675.254298438302,11262.74625601838,11498.826404065308
2023-03-22 12:00:00,10759.072526449017,11351.262686044147,11589.23240839696
2023-03-22 16:00:00,10182.398988233479,10748.477810525106,10976.008133338208
2023-03-22 20:00:00,10226.454325177041,10795.258486362749,11023.883105680172
2023-03-23 00:00:00,10233.93602258483,10803.205287762856,11032.016582941273
2023-03-23 04:00:00,10264.059925741794,10835.15061645791,11064.694666914438
2023-03-23 08:00:00,10269.829402847641,10841.23494456521,11070.90681923084
2023-03-23 12:00:00,10435.95395189626,11017.227161394749,11250.874815997311
2023-03-23 16:00:00,10402.957405479741,10982.26623694981,11215.122577604085
2023-03-23 20:00:00,10388.962664115072,10967.443395975695,11199.965976809754
2023-03-24 00:00:00,10384.676859991847,10962.886129618075,11195.299922439972
2023-03-24 04:00:00,10390.889854855403,10969.474063324189,11202.038717972424
2023-03-24 08:00:00,10341.75318892971,10917.45271922835,11148.853927480675
2023-03-24 12:00:00,10301.195470111237,10874.54747604328,11105.000704505837
2023-03-24 16:00:00,10291.121959716558,10863.829407963261,11094.024542948406
2023-03-24 20:00:00,10257.697079123895,10828.362510387386,11057.73686341574
2023-03-25 00:00:00,10271.846699958216,10843.366980127093,11073.085260793
2023-03-25 04:00:00,10254.390065430456,10824.876290571248,11054.177841139237
2023-03-25 08:00:00,10250.25591163537,10820.495428325445,11049.697617354384
2023-03-25 12:00:00,10271.528500248172,10843.052869303225,11072.771998676038
2023-03-25 16:00:00,10194.87673584056,10761.84872026597,10989.733626033267
2023-03-25 20:00:00,10244.535908080172,10814.449265671905,11043.519569333768
2023-03-26 00:00:00,10259.448816912156,10830.240133402396,11059.664448250252
2023-03-26 04:00:00,10264.056327703076,10835.103681135162,11064.631768844436
2023-03-26 08:00:00,10316.309114859196,10890.476416953486,11121.261000569983
2023-03-26 12:00:00,10288.882995951428,10861.455997269215,11091.597012796221
2023-03-26 16:00:00,10294.675786065645,10867.589246349959,11097.867562184529
2023-03-26 20:00:00,10311.959809354723,10885.912302936995,11116.60882547467
2023-03-27 00:00:00,10294.673628305678,10867.607591157615,11097.893450890897
2023-03-27 04:00:00,10270.565544003799,10842.089486877921,11071.80647205043
2023-03-27 08:00:00,10295.497214320341,10868.479781840528,11098.785235838772
2023-03-27 12:00:00,10178.285520194851,10744.805096837008,10972.524263747731
2023-03-27 16:00:00,10165.846495648027,10731.652542387565,10959.08334076891
2023-03-27 20:00:00,10184.331303075152,10751.197679167184,10979.057002849167
2023-03-28 00:00:00,10178.12916374105,10744.639771431917,10972.355313598557
2023-03-28 04:00:00,10200.505509573886,10768.299673849351,10996.533957169395
2023-03-28 08:00:00,10236.901817430868,10806.78375425659,11035.861797449605
2023-03-28 12:00:00,10234.469605927297,10804.212025732959,11033.233684017992
2023-03-28 16:00:00,10307.036373430214,10880.94138318453,11111.645325474045
2023-03-28 20:00:00,10284.694773476,10857.318219746005,11087.504226380799
2023-03-29 00:00:00,10293.520226646095,10866.649920388903,11097.040523689797
2023-03-29 04:00:00,10340.06233106082,10915.861782637592,11147.33135142759
2023-03-29 08:00:00,10349.351252190161,10927.01596544859,11159.270495302633
2023-03-29 12:00:00,10347.611526594905,10925.245032178966,11157.484751309563
2023-03-29 16:00:00,10348.7822947007,10926.464961809379,11158.725126071808
2023-03-29 20:00:00,10317.551670385097,10893.388126348469,11124.903911189289
2023-03-30 00:00:00,10315.134883866174,10890.941287980342,11122.441447345875
2023-03-30 04:00:00,10359.525993647472,10938.060918794523,11170.657954186312
2023-03-30 08:00:00,10352.327834801077,10930.387897814107,11162.795006657798
2023-03-30 12:00:00,10308.813194655513,10884.111109863232,11115.410441892247
2023-03-30 16:00:00,10279.655420506884,10853.038070577602,11083.571139855949
2023-03-30 20:00:00,10302.593377854124,10877.324579344895,11108.401606373007
2023-03-31 00:00:00,10326.235980342295,10902.431413392002,11134.096737320397
2023-03-31 04:00:00,10291.002320578737,10864.844606315459,11095.569564256795
2023-03-31 08:00:00,10296.348165218687,10870.643457582926,11101.546804210033
2023-03-31 12:00:00,10390.022841726728,10970.129471885528,11203.367396167154
2023-03-31 16:00:00,10386.349966489517,10966.2260778497,11199.371475175558
2023-03-31 20:00:00,10372.77662456068,10951.871088191678,11184.70068539248
2023-04-01 00:00:00,10384.303992141233,10964.118190638146,11197.23678903695
2023-04-01 04:00:00,10374.141979224474,10953.283581867589,11186.133229401506
2023-04-01 08:00:00,10372.56005140299,10951.570639585927,11184.368629250217
2023-04-01 12:00:00,10367.5534500717,10946.297872576717,11178.987619229823
2023-04-01 16:00:00,10356.891409585116,10935.010261666663,11167.447635887158
2023-04-01 20:00:00,10370.881124936333,10949.857103439586,11182.639128306288
2023-04-02 00:00:00,10366.663159243126,10945.4156147721,11178.106713583049
2023-04-02 04:00:00,10368.74569876988,10947.571108714263,11180.293182148973
2023-04-02 08:00:00,10360.318156567484,10938.614998820638,11171.124902010659
2023-04-02 12:00:00,10314.20273573975,10889.674239806587,11121.048071850299
2023-04-02 16:00:00,10277.783398701496,10851.026040385048,11081.503571870468
2023-04-02 20:00:00,10311.275992774601,10886.615960333307,11117.93546771936
2023-04-03 00:00:00,10262.422784561095,10834.637556423811,11064.704384580038
2023-04-03 04:00:00,10301.316214124789,10875.920250692405,11106.947612561831
2023-04-03 08:00:00,10338.239143253279,10915.18900318367,11147.157111701625
2023-04-03 12:00:00,10309.813729455782,10884.976832237739,11116.227841247302
2023-04-03 16:00:00,10349.122089582563,10926.562868935467,11158.733653528066
2023-04-03 20:00:00,10320.603592381558,10896.19138886136,11127.620260767933
2023-04-04 00:00:00,10318.317394433516,10893.81657647443,11125.208272353233
2023-04-04 04:00:00,10334.530590589085,10911.0881968269,11142.9035325949
2023-04-04 08:00:00,10439.424629640876,11022.206355671802,11256.53048941346
2023-04-04 12:00:00,10423.1497068572,11004.797451748727,11238.669718007255
2023-04-04 16:00:00,10441.41122028981,11024.229455587807,11258.570826610103
2023-04-04 20:00:00,10442.749251296025,11025.62587194818,11259.991427736732
2023-04-05 00:00:00,10534.551230961151,11122.986738687257,11359.589494246291
2023-04-05 04:00:00,10529.395379007117,11117.520066665573,11353.997689281314
2023-04-05 08:00:00,10538.835673239404,11127.52440716534,11364.229263323374
2023-04-05 12:00:00,10482.686799816287,11067.75053475925,11303.003325472957
2023-04-05 16:00:00,10513.924356085072,11100.941797206786,11336.978978088122
2023-04-05 20:00:00,10509.547836030953,11096.259677515729,11332.17510078946
2023-04-06 00:00:00,10490.439395114401,11076.023011211882,11311.48349904484
2023-04-06 04:00:00,10445.484437075505,11028.321384796658,11262.67720745378
2023-04-06 08:00:00,10428.889301491012,11010.801001134623,11244.782035397719
2023-04-06 12:00:00,10446.282255438675,11029.303547154184,11263.729429512648
2023-04-06 16:00:00,10437.01196982281,11019.445407682972,11253.635510468146
2023-04-06 20:00:00,10439.75487003333,11022.35804330882,11256.616346236922
2023-04-07 00:00:00,10447.500360755155,11030.55157076474,11264.99082504304
2023-04-07 04:00:00,10392.557484854511,10972.303440462718,11205.411820888323
2023-04-07 08:00:00,10390.11140693504,10969.717915174024,11202.769911113752
2023-04-07 12:00:00,10414.36449099774,10995.441918681921,11229.085822442197
2023-04-07 16:00:00,10402.252735012073,10982.599428452166,11215.94916379832
2023-04-07 20:00:00,10418.325933300417,10999.601425486422,11233.326310781682
2023-04-08 00:00:00,10432.044462167218,11014.19729356708,11248.273851923468
2023-04-08 04:00:00,10442.148866088799,11024.929836667994,11259.258698015008
2023-04-08 08:00:00,10430.23995017598,11012.28363245384,11246.316259612864
2023-04-08 12:00:00,10429.215403492013,11011.199241910685,11245.207717969195
2023-04-08 16:00:00,10402.34085483275,10982.7131558967,11216.07258163966
2023-04-08 20:00:00,10394.03203246788,10973.938727474091,11207.109628743437
2023-04-09 00:00:00,10403.61104013108,10984.136204342914,11217.554844508288
2023-04-09 04:00:00,10369.117732875011,10947.56797751697,11180.151139097725
2023-04-09 08:00:00,10376.94774707537,10955.86813174349,11188.64062452662
2023-04-09 12:00:00,10371.2587549483,10949.823232264971,11182.452835288186
2023-04-09 16:00:00,10417.216768471533,10998.609426134983,11232.375868444065
2023-04-09 20:00:00,10430.718785143148,11013.027570810013,11247.159721090684
2023-04-10 00:00:00,10426.818012858286,11008.868045344076,11242.896743886933
2023-04-10 04:00:00,10430.648672296524,11012.923166792345,11247.042428708177
2023-04-10 08:00:00,10428.218549548998,11010.369889869038,11244.438859194455
2023-04-10 12:00:00,10440.5958678834,11023.56052671692,11257.95488162632
