entry_date,entry,exit_date,exit,pnl_usd,return_pct,reason,wf_num
2024-10-28 16:00:00,69685.68398399999,2024-10-31 12:00:00,70541.15993437303,11.348912421942462,1.2276207987991696,trend_exit,10
2024-11-06 00:00:00,74408.00882399999,2024-11-25 12:00:00,94636.18654659668,254.09675056950476,27.185484522832954,trend_exit,10
2024-11-29 08:00:00,97315.70032799999,2024-12-03 12:00:00,93816.65870643985,-41.82945715470676,-3.59555715035366,trend_exit,10
2024-12-04 20:00:00,98666.189856,2024-12-05 00:00:00,97937.31503880443,-8.315998965997276,-0.7387280468206334,trend_exit,10
2024-12-15 20:00:00,104547.561192,2024-12-18 16:00:00,102735.565744,-19.38099027798732,-1.7331781127560546,trend_exit,10
2025-01-06 00:00:00,99116.800056,2025-01-07 12:00:00,97873.898192,-11.28579289250657,-1.2539769880562857,trend_exit,11
2025-01-17 00:00:00,101132.57138399998,2025-01-19 20:00:00,99617.80107479818,-13.328123810608878,-1.4978065804835798,trend_exit,11
2025-01-20 04:00:00,107206.34651999999,2025-01-23 00:00:00,101642.01151150519,-45.56295028827865,-5.190303735849018,trend_exit,11
2025-04-21 00:00:00,87275.32444799998,2025-05-04 16:00:00,95217.6776032638,81.90307953534331,9.1003421705937,trend_exit,12
2025-05-08 00:00:00,99232.11223199998,2025-05-12 16:00:00,100929.3548059093,16.65415290993827,1.7103763446466234,trend_exit,12
2025-05-18 12:00:00,105602.4144,2025-05-19 04:00:00,102222.81422994044,-31.641471529016503,-3.200305778292463,trend_exit,12
2025-05-21 12:00:00,109060.52868,2025-05-25 08:00:00,107052.4846801585,-17.679837391008512,-1.8412197558049737,trend_exit,12
2025-06-09 08:00:00,107845.417368,2025-06-12 08:00:00,106815.42924,-9.018746590900715,-0.9550597078087959,trend_exit,12
2025-06-29 08:00:00,108563.89168799999,2025-07-01 12:00:00,105842.00412928406,-22.564581692451522,-2.5071757436057247,trend_exit,13
2025-07-02 16:00:00,109763.880912,2025-07-04 16:00:00,107302.1955963705,-19.7289359360173,-2.2427098014173543,trend_exit,13
2025-07-09 16:00:00,111839.4,2025-07-15 00:00:00,117054.75122399999,40.19422589500828,4.663250360785196,trend_exit,13
2025-08-07 08:00:00,116612.74562399999,2025-08-11 20:00:00,118031.54538141766,10.927100187165887,1.2166764017308822,trend_exit,13
2025-08-13 16:00:00,122842.40536799999,2025-08-14 12:00:00,118162.6442,-34.588755162775506,-3.8095649087795036,trend_exit,13
2025-09-16 16:00:00,116893.56009599999,,,,,,13
2025-10-02 00:00:00,118828.97719199999,2025-10-07 12:00:00,121362.6411124639,19.18974295918651,2.1321936621318343,trend_exit,14
2026-01-05 16:00:00,94378.84271999999,2026-01-06 16:00:00,91259.09336276712,-29.75004079928796,-3.305560088809773,trend_exit,15
2026-01-13 12:00:00,93524.749992,2026-01-17 20:00:00,95021.3778936324,13.97376464047776,1.6002479576373279,trend_exit,15
2026-04-11 16:00:00,73746.09971999998,2026-04-12 08:00:00,71316.67376096122,-29.648800023818946,-3.2943111137576606,trend_exit,16
2026-04-13 20:00:00,74477.52439199999,2026-04-18 16:00:00,75589.33012,13.036923931093684,1.4928070408841776,trend_exit,16
2026-04-22 12:00:00,79336.31831999999,2026-04-25 16:00:00,77268.14599199999,-23.071835620238744,-2.6068418245198965,trend_exit,16
2026-05-04 00:00:00,80380.563048,2026-05-04 08:00:00,78281.65957309662,-22.568267828125276,-2.6112077289754674,trend_exit,16
2026-05-05 00:00:00,80957.79446399999,2026-05-07 12:00:00,79826.717496,-11.791312686763995,-1.397119295910361,trend_exit,16
